app,priority,status,source_text,translated_text,refs
frappe,P2,missing,Cannot share {0} with submit permission as the doctype {1} is not submittable,"Impossible de partager {0} avec l'autorisation de soumission, car le type de document {1} ne peut pas être soumis.",frappe/core/doctype/docshare/docshare.py:67
frappe,P2,missing,Card Break,Pause carte,frappe/desk/doctype/workspace_link/workspace_link.json
frappe,P2,missing,"Certain documents, like an Invoice, should not be changed once final. The final state for such documents is called Submitted. You can restrict which roles can Submit.","Certains documents, comme une facture, ne doivent pas être modifiés une fois définitifs. L'état final de ces documents est appelé Soumis. Vous pouvez restreindre les rôles pouvant soumettre.",frappe/core/page/permission_manager/permission_manager_help.html:16
frappe,P2,missing,Changed at,Changé à,frappe/core/doctype/permission_log/permission_log.json
frappe,P2,missing,Changed by,Modifié par,frappe/core/doctype/permission_log/permission_log.json
frappe,P2,missing,Changelog Feed,Flux du journal des modifications,frappe/desk/doctype/changelog_feed/changelog_feed.json
frappe,P2,missing,Changing rounding method on site with data can result in unexpected behaviour.,Changer la méthode d'arrondi sur place avec les données peut entraîner un comportement inattendu.,frappe/core/doctype/system_settings/system_settings.js:67
frappe,P2,missing,Chart,Graphique,frappe/desk/doctype/dashboard_chart_link/dashboard_chart_link.json
frappe,P2,missing,Chat,Chat,frappe/core/doctype/communication/communication.json
frappe,P2,missing,"Check to display the full numeric value (e.g., 1,234,567 instead of 1.2M).","Cochez pour afficher la valeur numérique complète (par exemple, 1 234 567 au lieu de 1,2 M).",frappe/desk/doctype/number_card/number_card.json
frappe,P2,missing,Child Doctype,Type de document enfant,frappe/desk/doctype/form_tour_step/form_tour_step.json
frappe,P2,missing,Child Item,Article enfant,frappe/desk/doctype/workspace_sidebar_item/workspace_sidebar_item.json
frappe,P2,missing,Child Table {0} for field {1} must be virtual,La table enfant {0} pour le champ {1} doit être virtuelle,frappe/core/doctype/doctype/doctype.py:1661
frappe,P2,missing,Clear Logs After (days),Effacer les journaux après (jours),frappe/core/doctype/logs_to_clear/logs_to_clear.json
frappe,P2,missing,Click to Set Dynamic Filters,Cliquez pour définir des filtres dynamiques,frappe/desk/doctype/dashboard_chart/dashboard_chart.js:502 frappe/desk/doctype/number_card/number_card.js:419
frappe,P2,missing,Click to Set Filters,Cliquez pour définir les filtres,frappe/desk/doctype/dashboard_chart/dashboard_chart.js:372 frappe/desk/doctype/number_card/number_card.js:278 frappe/website/doctype/web_form/web_form.js:278
frappe,P2,missing,Close,Fermer,frappe/core/doctype/communication/communication.js:39 frappe/desk/doctype/todo/todo.js:23 frappe/public/js/frappe/form/form_tour.js:17 frappe/public/js/frappe/ui/messages.js:251 frappe/public/js/frappe/ui/notifications/notifications.js:56 frappe/website/js/bootstrap-4.js:24
frappe,P2,missing,Closed,Fermé,frappe/core/doctype/activity_log/activity_log.json frappe/core/doctype/communication/communication.json frappe/desk/doctype/event/event.json frappe/desk/doctype/todo/todo.json
frappe,P2,missing,Code,Code,frappe/core/doctype/docfield/docfield.json frappe/custom/doctype/custom_field/custom_field.json frappe/custom/doctype/customize_form_field/customize_form_field.json frappe/geo/doctype/country/country.json frappe/integrations/doctype/oauth_client/oauth_client.json
frappe,P2,missing,Code Editor Type,Type d'éditeur de code,frappe/core/doctype/user/user.json
frappe,P2,missing,Collapsible Depends On (JS),Pliable dépend de (JS),frappe/core/doctype/docfield/docfield.json
frappe,P2,missing,Column,Colonne,frappe/core/doctype/recorder_suggested_index/recorder_suggested_index.json frappe/printing/page/print_format_builder/print_format_builder_column_selector.html:7 frappe/public/js/form_builder/components/Section.vue:270 frappe/public/js/print_format_builder/ConfigureColumns.vue:8
frappe,P2,missing,Column 1,Colonne 1,frappe/core/doctype/report/boilerplate/controller.py:28
frappe,P2,missing,Column 2,Colonne 2,frappe/core/doctype/report/boilerplate/controller.py:33
frappe,P2,missing,Column {0},Colonne {0},frappe/core/doctype/data_import/data_import.js:406
frappe,P2,missing,Comment publicity can only be updated by the original author or a System Manager.,La publicité des commentaires ne peut être mise à jour que par l'auteur original ou un gestionnaire système.,frappe/desk/form/utils.py:73
frappe,P2,missing,Commercial Rounding,Arrondi commercial,frappe/core/doctype/system_settings/system_settings.json
frappe,P2,missing,Committed,Engagé,frappe/desk/doctype/console_log/console_log.json
frappe,P2,missing,Communication,Communication,frappe/core/doctype/communication/communication.json frappe/email/doctype/email_flag_queue/email_flag_queue.json frappe/email/doctype/email_queue/email_queue.json frappe/tests/test_translate.py:35 frappe/tests/test_translate.py:119
frappe,P2,missing,Communication Date,Date de communication,frappe/core/doctype/communication_link/communication_link.json
frappe,P2,missing,Communication Logs,Journaux de communications,frappe/core/workspace/build/build.json
frappe,P2,missing,Compare Versions,Comparer les versions,frappe/core/doctype/server_script/server_script.js:14 frappe/custom/doctype/client_script/client_script.js:56 frappe/public/js/frappe/utils/diffview.js:28
frappe,P2,missing,Compilation warning,Avertissement de compilation,frappe/core/doctype/server_script/server_script.py:166
frappe,P2,missing,Complete,Complet,frappe/core/doctype/scheduled_job_log/scheduled_job_log.json frappe/www/complete_signup.html:21
frappe,P2,missing,Completed,Complété,frappe/automation/doctype/auto_repeat/auto_repeat.json frappe/core/doctype/doctype/boilerplate/controller_list.html:31 frappe/core/doctype/prepared_report/prepared_report.json frappe/desk/doctype/event/event.json frappe/integrations/doctype/integration_request/integration_request.json frappe/utils/goal.py:129 frappe/workflow/doctype/workflow_action/workflow_action.json
frappe,P2,missing,Compressed,Comprimé,frappe/core/doctype/doctype/doctype.json
frappe,P2,missing,Condition,Condition,frappe/core/doctype/document_naming_rule_condition/document_naming_rule_condition.json frappe/core/doctype/navbar_item/navbar_item.json frappe/desk/doctype/bulk_update/bulk_update.json frappe/desk/doctype/dashboard_chart/dashboard_chart.js:305 frappe/desk/doctype/dashboard_chart/dashboard_chart.js:439 frappe/desk/doctype/number_card/number_card.js:208 frappe/desk/doctype/number_card/number_card.js:347 frappe/email/doctype/notification/notification.json frappe/email/doctype/notification_recipient/notification_recipient.json frappe/integrations/doctype/webhook/webhook.json frappe/website/doctype/web_form/web_form.js:213 frappe/workflow/doctype/workflow_transition/workflow_transition.json
frappe,P2,missing,Conditions,Conditions,frappe/core/doctype/document_naming_rule/document_naming_rule.json frappe/workflow/doctype/workflow_transition/workflow_transition.json
frappe,P2,missing,Configure Recorder,Configurer l'enregistreur,frappe/core/doctype/recorder/recorder_list.js:200
frappe,P2,missing,"Configure various aspects of how document naming works like naming series, current counter.","Configurez divers aspects du fonctionnement de la dénomination des documents, comme la dénomination des séries et le compteur actuel.",frappe/core/doctype/document_naming_settings/document_naming_settings.json
frappe,P2,missing,Connections,Relations,frappe/core/doctype/doctype/doctype.json frappe/core/doctype/module_def/module_def.json frappe/core/doctype/user/user.json frappe/public/js/frappe/form/dashboard.js:54
frappe,P2,missing,Console,Console,frappe/desk/doctype/system_console/system_console.json
frappe,P2,missing,Console Logs can not be deleted,Les journaux de la console ne peuvent pas être supprimés,frappe/desk/doctype/console_log/console_log.py:24
frappe,P2,missing,Constraints,Contraintes,frappe/core/doctype/docfield/docfield.json
frappe,P2,missing,Contact,Contact,frappe/contacts/doctype/contact/contact.json frappe/core/doctype/communication/communication.js:113
frappe,P2,missing,Content data shoud be a list,Les données de contenu doivent être une liste,frappe/desk/doctype/workspace/workspace.py:88
frappe,P2,missing,Copy token to clipboard,Copier le jeton dans le presse-papiers,frappe/core/doctype/user/user.js:494
frappe,P2,missing,Could not start up:,Impossible de démarrer :,frappe/desk/page/setup_wizard/setup_wizard.js:234
frappe,P2,missing,Create,Créer,frappe/core/doctype/communication/communication.js:117 frappe/core/doctype/custom_docperm/custom_docperm.json frappe/core/doctype/docperm/docperm.json frappe/core/doctype/user_document_type/user_document_type.json frappe/desk/doctype/dashboard_chart_source/dashboard_chart_source.js:15 frappe/desk/doctype/desktop_icon/desktop_icon.js:28 frappe/printing/page/print_format_builder_beta/print_format_builder_beta.js:46 frappe/public/js/frappe/form/reminders.js:49 frappe/public/js/frappe/list/list_filter.js:103 frappe/public/js/frappe/views/file/file_view.js:112 frappe/public/js/frappe/views/interaction.js:18 frappe/public/js/frappe/views/reports/query_report.js:1295 frappe/public/js/frappe/views/workspace/workspace.js:483 frappe/workflow/page/workflow_builder/workflow_builder.js:46
frappe,P2,missing,Create & Continue,Créer et continuer,frappe/core/doctype/doctype/doctype_list.js:103
frappe,P2,missing,Create New DocType,Créer un nouveau type de document,frappe/core/doctype/doctype/doctype_list.js:101
frappe,P2,missing,Created At,Créé à,frappe/core/doctype/submission_queue/submission_queue.json
frappe,P2,missing,Created On,Créé le,frappe/desk/doctype/dashboard_chart/dashboard_chart.js:241 frappe/email/doctype/notification/notification.js:31 frappe/model/meta.py:53 frappe/public/js/frappe/model/meta.js:209 frappe/public/js/frappe/model/model.js:125 frappe/public/js/frappe/views/dashboard/dashboard_view.js:479
frappe,P2,missing,Creation of this document is only permitted in developer mode.,La création de ce document n'est autorisée qu'en mode développeur.,frappe/core/doctype/permission_type/permission_type.py:66 frappe/desk/doctype/dashboard_chart_source/dashboard_chart_source.py:41
frappe,P2,missing,Cron,Cron,frappe/core/doctype/scheduled_job_type/scheduled_job_type.json frappe/core/doctype/server_script/server_script.json
frappe,P2,missing,Currency,Devise,frappe/core/doctype/docfield/docfield.json frappe/core/doctype/report_column/report_column.json frappe/core/doctype/report_filter/report_filter.json frappe/core/doctype/system_settings/system_settings.json frappe/custom/doctype/custom_field/custom_field.json frappe/custom/doctype/customize_form_field/customize_form_field.json frappe/desk/doctype/dashboard_chart/dashboard_chart.json frappe/desk/doctype/number_card/number_card.json frappe/desk/page/setup_wizard/setup_wizard.js:414 frappe/geo/doctype/currency/currency.json frappe/website/doctype/web_form_field/web_form_field.json
frappe,P2,missing,Current Job ID,ID de travail actuel,frappe/core/doctype/rq_worker/rq_worker.json
frappe,P2,missing,Custom Block Name,Nom du bloc personnalisé,frappe/desk/doctype/workspace_custom_block/workspace_custom_block.json
frappe,P2,missing,Custom Blocks,Blocs personnalisés,frappe/desk/doctype/workspace/workspace.json
frappe,P2,missing,Custom Delimiters,Délimiteurs personnalisés,frappe/core/doctype/data_import/data_import.json
frappe,P2,missing,Custom Document Types (Select Permission),Types de documents personnalisés (sélectionner l'autorisation),frappe/core/doctype/user_type/user_type.json
frappe,P2,missing,Custom Document Types Limit Exceeded,Limite des types de documents personnalisés dépassée,frappe/core/doctype/user_type/user_type.py:105
frappe,P2,missing,Custom HTML Block,Bloc HTML personnalisé,frappe/desk/doctype/custom_html_block/custom_html_block.json
frappe,P2,missing,Custom Translation,Traduction personnalisée,frappe/core/workspace/build/build.json
frappe,P2,missing,"Customize properties, naming, fields and more for standard doctypes","Personnalisez les propriétés, les noms, les champs et bien plus encore pour les doctypes standard",frappe/core/workspace/build/build.json
frappe,P2,missing,Cyan,Cyan,frappe/core/doctype/doctype_state/doctype_state.json frappe/desk/doctype/kanban_board_column/kanban_board_column.json
frappe,P2,missing,DELETE,SUPPRIMER,frappe/core/doctype/recorder/recorder.json frappe/integrations/doctype/webhook/webhook.json
frappe,P2,missing,DESC,DESC,frappe/core/doctype/doctype/doctype.json frappe/custom/doctype/customize_form/customize_form.json
frappe,P2,missing,Daily,Tous les jours,frappe/automation/doctype/auto_repeat/auto_repeat.json frappe/core/doctype/scheduled_job_type/scheduled_job_type.json frappe/core/doctype/server_script/server_script.json frappe/core/doctype/user/user.json frappe/desk/doctype/dashboard_chart/dashboard_chart.json frappe/desk/doctype/event/event.json frappe/desk/doctype/number_card/number_card.json frappe/email/doctype/auto_email_report/auto_email_report.json frappe/public/js/frappe/utils/common.js:407 frappe/website/report/website_analytics/website_analytics.js:23
frappe,P2,missing,Daily Long,Longue journée,frappe/core/doctype/scheduled_job_type/scheduled_job_type.json frappe/core/doctype/server_script/server_script.json
frappe,P2,missing,Daily Maintenance,Entretien quotidien,frappe/core/doctype/scheduled_job_type/scheduled_job_type.json
frappe,P2,missing,Danger,Danger,frappe/core/doctype/docfield/docfield.json frappe/custom/doctype/custom_field/custom_field.json frappe/custom/doctype/customize_form_field/customize_form_field.json frappe/workflow/doctype/workflow_state/workflow_state.json
frappe,P2,missing,Dark,Sombre,frappe/core/doctype/user/user.json
frappe,P2,missing,Dashboard,Tableau de bord,frappe/core/doctype/user/user.json frappe/core/page/dashboard_view/dashboard_view.js:10 frappe/core/workspace/build/build.json frappe/desk/doctype/dashboard/dashboard.json frappe/desk/doctype/form_tour/form_tour.json frappe/desk/doctype/workspace_shortcut/workspace_shortcut.json frappe/desk/doctype/workspace_sidebar_item/workspace_sidebar_item.json frappe/public/js/frappe/ui/toolbar/search_utils.js:606 frappe/public/js/frappe/utils/utils.js:976
frappe,P2,missing,Data Import Log,Journal d'importation de données,frappe/core/doctype/data_import_log/data_import_log.json
frappe,P2,missing,Data Import is not allowed for {0}. Enable 'Allow Import' in DocType settings.,L'importation de données n'est pas autorisée pour {0}. Activez « Autoriser l'importation » dans les paramètres DocType.,frappe/core/doctype/data_import/data_import.py:76
frappe,P2,missing,Database,Base de données,frappe/desk/doctype/system_health_report/system_health_report.json
frappe,P2,missing,Database Processes,Processus de base de données,frappe/desk/doctype/system_console/system_console.json
frappe,P2,missing,Database Storage Usage By Tables,Utilisation du stockage de base de données par tables,frappe/core/report/database_storage_usage_by_tables/database_storage_usage_by_tables.json
frappe,P2,missing,Database Version,Version de la base de données,frappe/desk/doctype/system_health_report/system_health_report.json
frappe,P2,missing,Date,Date,frappe/core/doctype/activity_log/activity_log.json frappe/core/doctype/communication/communication.json frappe/core/doctype/docfield/docfield.json frappe/core/doctype/report_column/report_column.json frappe/core/doctype/report_filter/report_filter.json frappe/custom/doctype/custom_field/custom_field.json frappe/custom/doctype/customize_form_field/customize_form_field.json frappe/desk/report/todo/todo.py:38 frappe/public/js/frappe/views/interaction.js:80 frappe/website/doctype/web_form_field/web_form_field.json
frappe,P2,missing,Date Range,Plage de dates,frappe/core/doctype/audit_trail/audit_trail.json frappe/public/js/frappe/widgets/chart_widget.js:237
frappe,P2,missing,Debug Log,Journal de débogage,frappe/core/doctype/scheduled_job_log/scheduled_job_log.json
frappe,P2,missing,Default,Défaut,frappe/core/doctype/docfield/docfield.json frappe/core/doctype/report_filter/report_filter.json frappe/custom/doctype/custom_field/custom_field.json frappe/custom/doctype/customize_form_field/customize_form_field.json frappe/printing/doctype/print_settings/print_settings.json frappe/templates/form_grid/fields.html:30 frappe/website/doctype/web_form_field/web_form_field.json frappe/website/doctype/web_template_field/web_template_field.json
frappe,P2,missing,Default App,Application par défaut,frappe/core/doctype/system_settings/system_settings.json frappe/core/doctype/user/user.json
frappe,P2,missing,Default Email Template,Modèle d'e-mail par défaut,frappe/core/doctype/doctype/doctype.json frappe/custom/doctype/customize_form/customize_form.json
frappe,P2,missing,Default View,Vue par défaut,frappe/core/doctype/doctype/doctype.json frappe/custom/doctype/customize_form/customize_form.json
frappe,P2,missing,Default Workspace,Espace de travail par défaut,frappe/core/doctype/user/user.json
frappe,P2,missing,Defines how long exported reports sent via email are kept in the system. Older files will be automatically deleted.,Définit la durée pendant laquelle les rapports exportés envoyés par courrier électronique sont conservés dans le système. Les fichiers plus anciens seront automatiquement supprimés.,frappe/core/doctype/system_settings/system_settings.json
frappe,P2,missing,Delayed,Retardé,frappe/core/doctype/communication/communication.json
frappe,P2,missing,Delete,Supprimer,frappe/core/doctype/custom_docperm/custom_docperm.json frappe/core/doctype/docperm/docperm.json frappe/core/doctype/user_document_type/user_document_type.json frappe/core/doctype/user_permission/user_permission_list.js:189 frappe/public/js/frappe/form/footer/form_timeline.js:627 frappe/public/js/frappe/form/grid.js:66 frappe/public/js/frappe/form/grid_row_form.js:44 frappe/public/js/frappe/form/toolbar.js:497 frappe/public/js/frappe/views/reports/report_view.js:1753 frappe/public/js/frappe/views/treeview.js:329 frappe/public/js/frappe/web_form/web_form_list.js:283 frappe/templates/discussions/reply_card.html:35 frappe/templates/discussions/reply_section.html:29
frappe,P2,missing,Delete Background Exported Reports After (Hours),Supprimer les rapports exportés en arrière-plan après (heures),frappe/core/doctype/system_settings/system_settings.json
frappe,P2,missing,Deleted all documents successfully,Supprimé tous les documents avec succès,frappe/desk/reportview.py:644
frappe,P2,missing,Deletion of this document is only permitted in developer mode.,La suppression de ce document n'est autorisée qu'en mode développeur.,frappe/core/doctype/page/page.py:110 frappe/core/doctype/permission_type/permission_type.py:104 frappe/desk/doctype/dashboard_chart_source/dashboard_chart_source.py:47
frappe,P2,missing,Delimiter Options,Options de délimiteur,frappe/core/doctype/data_import/data_import.json
frappe,P2,missing,Delivery Status,Statut de livraison,frappe/core/doctype/communication/communication.json
frappe,P2,missing,Dependencies,Dépendances,frappe/desk/doctype/workspace_link/workspace_link.json frappe/public/js/frappe/widgets/widget_dialog.js:323 frappe/www/attribution.html:29
frappe,P2,untranslated_copy,Description,Description,frappe/automation/doctype/assignment_rule/assignment_rule.json frappe/automation/doctype/reminder/reminder.json frappe/core/doctype/docfield/docfield.json frappe/core/doctype/doctype/doctype.json frappe/custom/doctype/customize_form_field/customize_form_field.json frappe/desk/doctype/event/event.json frappe/desk/doctype/form_tour_step/form_tour_step.json frappe/desk/doctype/onboarding_step/onboarding_step.json frappe/desk/doctype/tag/tag.json frappe/desk/doctype/todo/todo.json frappe/desk/doctype/workspace_link/workspace_link.json frappe/desk/report/todo/todo.py:39 frappe/printing/doctype/print_heading/print_heading.json frappe/public/js/frappe/form/reminders.js:44 frappe/public/js/frappe/widgets/widget_dialog.js:256 frappe/website/doctype/utm_medium/utm_medium.json frappe/website/doctype/utm_source/utm_source.json frappe/website/doctype/web_form_field/web_form_field.json frappe/website/doctype/web_page/web_page.json frappe/website/doctype/website_slideshow_item/website_slideshow_item.json frappe/www/attribution.html:24
frappe,P2,missing,Description to inform the user about any action that is going to be performed,Description pour informer l'utilisateur de toute action qui va être effectuée,frappe/desk/doctype/onboarding_step/onboarding_step.json
frappe,P2,missing,Desk Settings,Paramètres du bureau,frappe/core/doctype/user/user.json
frappe,P2,missing,Desk Theme,Thème de bureau,frappe/core/doctype/user/user.json
frappe,P2,missing,Desk User,Utilisateur du bureau,frappe/automation/doctype/reminder/reminder.json frappe/core/doctype/report/report.json frappe/core/doctype/submission_queue/submission_queue.json frappe/core/doctype/user/user.json frappe/core/doctype/user_group/user_group.json frappe/custom/doctype/doctype_layout/doctype_layout.json frappe/desk/doctype/calendar_view/calendar_view.json frappe/desk/doctype/custom_html_block/custom_html_block.json frappe/desk/doctype/dashboard/dashboard.json frappe/desk/doctype/dashboard_chart/dashboard_chart.json frappe/desk/doctype/dashboard_settings/dashboard_settings.json frappe/desk/doctype/event/event.json frappe/desk/doctype/form_tour/form_tour.json frappe/desk/doctype/kanban_board/kanban_board.json frappe/desk/doctype/list_filter/list_filter.json frappe/desk/doctype/module_onboarding/module_onboarding.json frappe/desk/doctype/note/note.json frappe/desk/doctype/number_card/number_card.json frappe/desk/doctype/onboarding_step/onboarding_step.json frappe/desk/doctype/workspace/workspace.json frappe/email/doctype/document_follow/document_follow.json frappe/email/doctype/email_template/email_template.json frappe/integrations/doctype/google_calendar/google_calendar.json frappe/integrations/doctype/google_contacts/google_contacts.json frappe/printing/doctype/letter_head/letter_head.json frappe/printing/doctype/network_printer_settings/network_printer_settings.json frappe/printing/doctype/print_format/print_format.json frappe/printing/doctype/print_heading/print_heading.json frappe/website/doctype/utm_campaign/utm_campaign.json frappe/website/doctype/utm_medium/utm_medium.json frappe/website/doctype/utm_source/utm_source.json frappe/workflow/doctype/workflow_action/workflow_action.json frappe/workflow/doctype/workflow_state/workflow_state.json
frappe,P2,missing,Desktop Settings,Paramètres du bureau,frappe/desk/doctype/desktop_settings/desktop_settings.json
frappe,P2,missing,Detect CSV type,Détecter le type CSV,frappe/core/doctype/data_import/data_import.json
frappe,P2,missing,Disable Change Log Notification,Désactiver la notification du journal des modifications,frappe/core/doctype/system_settings/system_settings.json
frappe,P2,missing,Disable Comment Count,Désactiver le nombre de commentaires,frappe/desk/doctype/list_view_settings/list_view_settings.json
frappe,P2,missing,Disable Document Sharing,Désactiver le partage de documents,frappe/core/doctype/system_settings/system_settings.json
frappe,P2,missing,Disable Product Suggestion,Désactiver la suggestion de produit,frappe/core/doctype/system_settings/system_settings.json
frappe,P2,missing,Disable Scrolling,Désactiver le défilement,frappe/desk/doctype/list_view_settings/list_view_settings.json
frappe,P2,missing,Disable System Update Notification,Désactiver la notification de mise à jour du système,frappe/core/doctype/system_settings/system_settings.json
frappe,P2,missing,Disable Username/Password Login,Désactiver la connexion par nom d'utilisateur/mot de passe,frappe/core/doctype/system_settings/system_settings.json
frappe,P2,missing,Disabled,Désactivé,frappe/automation/doctype/assignment_rule/assignment_rule.json frappe/automation/doctype/auto_repeat/auto_repeat.json frappe/automation/doctype/milestone_tracker/milestone_tracker.json frappe/contacts/doctype/address/address.json frappe/core/doctype/document_naming_rule/document_naming_rule.json frappe/core/doctype/report/report.json frappe/core/doctype/role/role.json frappe/core/doctype/server_script/server_script.json frappe/core/doctype/user/user_list.js:14 frappe/printing/doctype/letter_head/letter_head.json frappe/printing/doctype/print_format/print_format.json frappe/printing/doctype/print_style/print_style.json frappe/public/js/frappe/form/templates/address_list.html:35 frappe/public/js/frappe/model/indicator.js:112 frappe/public/js/frappe/model/indicator.js:119 frappe/website/doctype/about_us_settings/about_us_settings.json frappe/website/doctype/contact_us_settings/contact_us_settings.json
frappe,P2,missing,Discarded,Écarté,frappe/desk/form/save.py:75
frappe,P2,missing,Disclaimer: These indexes are suggested based on data and queries performed during this recording. These suggestions may or may not help.,Avertissement : ces index sont suggérés sur la base des données et des requêtes effectuées lors de cet enregistrement. Ces suggestions peuvent ou non aider.,frappe/core/doctype/recorder/recorder.json
frappe,P2,missing,Display Depends On (JS),L'affichage dépend de (JS),frappe/core/doctype/docfield/docfield.json frappe/desk/doctype/workspace_sidebar_item/workspace_sidebar_item.json
frappe,P2,missing,Do you still want to proceed?,Voulez-vous quand même continuer ?,frappe/core/doctype/system_settings/system_settings.js:71
frappe,P2,missing,DocField,DocField,frappe/core/doctype/docfield/docfield.json frappe/custom/doctype/property_setter/property_setter.json
frappe,P2,missing,DocPerm,DocPerm,frappe/core/doctype/docperm/docperm.json
frappe,P2,missing,DocShare,Partage de documents,frappe/core/doctype/docshare/docshare.json
frappe,P2,missing,DocType,Type de document,frappe/core/doctype/amended_document_naming_settings/amended_document_naming_settings.json frappe/core/doctype/audit_trail/audit_trail.json frappe/core/doctype/data_export/exporter.py:26 frappe/core/doctype/doctype/doctype.json frappe/core/doctype/module_def/module_def.json frappe/core/doctype/permission_inspector/permission_inspector.json frappe/core/doctype/version/version.json frappe/core/report/permitted_documents_for_user/permitted_documents_for_user.js:15 frappe/core/report/user_doctype_permissions/user_doctype_permissions.py:38 frappe/core/workspace/build/build.json frappe/custom/doctype/client_script/client_script.json frappe/custom/doctype/custom_field/custom_field.json frappe/custom/doctype/property_setter/property_setter.json frappe/desk/doctype/desktop_icon/desktop_icon.json frappe/desk/doctype/workspace/workspace.json frappe/desk/doctype/workspace_link/workspace_link.json frappe/desk/doctype/workspace_quick_list/workspace_quick_list.json frappe/desk/doctype/workspace_shortcut/workspace_shortcut.json frappe/desk/doctype/workspace_sidebar_item/workspace_sidebar_item.json frappe/integrations/doctype/webhook/webhook.json frappe/printing/doctype/print_format/print_format.json frappe/public/js/frappe/widgets/widget_dialog.js:164 frappe/website/doctype/website_slideshow/website_slideshow.js:18
frappe,P2,missing,DocType State,État du type de document,frappe/core/doctype/doctype_state/doctype_state.json frappe/custom/doctype/property_setter/property_setter.json
frappe,P2,missing,DocType is a Table / Form in the application.,DocType est un tableau/formulaire dans l'application.,frappe/core/doctype/doctype/doctype.json
frappe,P2,missing,DocType not supported by Log Settings.,DocType n'est pas pris en charge par les paramètres du journal.,frappe/core/doctype/log_settings/log_settings.py:57
frappe,P2,missing,"DocTypes cannot be modified, please use {0} instead","Les DocTypes ne peuvent pas être modifiés, veuillez utiliser {0} à la place",frappe/core/doctype/doctype/doctype.js:67
frappe,P2,missing,Doctype name is limited to {0} characters ({1}),Le nom du type de document est limité à {0} caractères ({1}),frappe/core/doctype/doctype/doctype.py:1037
frappe,P2,missing,Document,Document,frappe/automation/doctype/milestone/milestone.json frappe/core/doctype/audit_trail/audit_trail.json frappe/core/doctype/doctype/doctype.json frappe/core/doctype/permission_inspector/permission_inspector.json frappe/desk/doctype/notification_subscribed_document/notification_subscribed_document.json frappe/public/js/frappe/views/render_preview.js:42
frappe,P2,missing,Document Links Row #{0}: Could not find field {1} in {2} DocType,Ligne de liens vers le document n° {0} : Impossible de trouver le champ {1} dans {2} DocType,frappe/core/doctype/doctype/doctype.py:1226
frappe,P2,missing,Document Links Row #{0}: Invalid doctype or fieldname.,Ligne de liens de document n° {0} : type de document ou nom de champ non valide.,frappe/core/doctype/doctype/doctype.py:1246
frappe,P2,missing,Document Links Row #{0}: Parent DocType is mandatory for internal links,Ligne de liens de document n° {0} : le DocType parent est obligatoire pour les liens internes,frappe/core/doctype/doctype/doctype.py:1209
frappe,P2,missing,Document Links Row #{0}: Table Fieldname is mandatory for internal links,Ligne des liens du document #{0} : Le nom du champ de la table est obligatoire pour les liens internes,frappe/core/doctype/doctype/doctype.py:1215
frappe,P2,missing,Document Name,Nom du document,frappe/automation/doctype/reminder/reminder.json frappe/core/doctype/docshare/docshare.json frappe/core/doctype/user_permission/user_permission_list.js:36 frappe/core/doctype/version/version.json frappe/desk/doctype/tag_link/tag_link.json frappe/email/doctype/document_follow/document_follow.json frappe/public/js/frappe/form/form_tour.js:62
frappe,P2,missing,Document Share Key,Clé de partage de documents,frappe/core/doctype/document_share_key/document_share_key.json
frappe,P2,missing,Document Share Key Expiry (in Days),Expiration de la clé de partage de document (en jours),frappe/core/doctype/system_settings/system_settings.json
frappe,P2,missing,Document Type,Type de document,frappe/automation/doctype/assignment_rule/assignment_rule.json frappe/automation/doctype/milestone/milestone.json frappe/automation/doctype/reminder/reminder.json frappe/core/doctype/data_import/data_import.json frappe/core/doctype/docshare/docshare.json frappe/core/doctype/document_naming_rule/document_naming_rule.json frappe/core/doctype/session_default/session_default.json frappe/core/doctype/user_document_type/user_document_type.json frappe/core/doctype/user_permission/user_permission_list.js:26 frappe/core/doctype/user_select_document_type/user_select_document_type.json frappe/core/page/permission_manager/permission_manager.js:49 frappe/core/page/permission_manager/permission_manager.js:218 frappe/core/page/permission_manager/permission_manager.js:499 frappe/custom/doctype/doctype_layout/doctype_layout.json frappe/desk/doctype/bulk_update/bulk_update.json frappe/desk/doctype/dashboard_chart/dashboard_chart.json frappe/desk/doctype/global_search_doctype/global_search_doctype.json frappe/desk/doctype/notification_log/notification_log.json frappe/desk/doctype/number_card/number_card.json frappe/desk/doctype/tag_link/tag_link.json frappe/email/doctype/notification/notification.json frappe/printing/doctype/print_format_field_template/print_format_field_template.json frappe/public/js/frappe/roles_editor.js:68 frappe/website/doctype/personal_data_deletion_step/personal_data_deletion_step.json frappe/workflow/doctype/workflow/workflow.json
frappe,P2,missing,Document Type and Function are required to create a number card,Le type et la fonction du document sont requis pour créer une carte numérique,frappe/desk/doctype/number_card/number_card.py:60
frappe,P2,missing,Document Types (Select Permissions Only),Types de documents (certaines autorisations uniquement),frappe/core/doctype/user_type/user_type.json
frappe,P2,missing,Document Types and Permissions,Types de documents et autorisations,frappe/core/doctype/user_type/user_type.json
frappe,P2,missing,Document Unlocked,Document déverrouillé,frappe/core/doctype/submission_queue/submission_queue.py:163 frappe/model/document.py:2012
frappe,P2,missing,Document follow is not enabled for this user.,Le suivi des documents n'est pas activé pour cet utilisateur.,frappe/desk/form/document_follow.py:56
frappe,P2,missing,Document not Relinked,Document non réassocié,frappe/core/doctype/communication/communication.js:182
