app,priority,status,source_text,translated_text,refs
erpnext,P3,missing,Row #{0}: Expense account {1} is not valid for Purchase Invoice {2}. Only expense accounts from non-stock items are allowed.,Ligne #{0} : Le compte de dépenses {1} n'est pas valide pour la facture d'achat {2}. Seuls les comptes de dépenses des articles hors stock sont autorisés.,erpnext/assets/doctype/asset_repair/asset_repair.py:146
erpnext,P3,missing,Row #{0}: Finished Good reference is mandatory for Scrap Item {1}.,Ligne n° {0} : La référence du produit fini est obligatoire pour l'article mis au rebut {1}.,erpnext/subcontracting/doctype/subcontracting_receipt/subcontracting_receipt.py:515
erpnext,P3,missing,"Row #{0}: For Customer Provided Item {1}, Source Warehouse must be {2}","Ligne n° {0} : Pour l'article fourni par le client {1}, l'entrepôt source doit être {2}",erpnext/controllers/subcontracting_inward_controller.py:168 erpnext/controllers/subcontracting_inward_controller.py:291
erpnext,P3,missing,"Row #{0}: For {1}, you can select reference document only if account gets credited","Ligne n° {0} : pour {1}, vous pouvez sélectionner le document de référence uniquement si le compte est crédité.",erpnext/accounts/doctype/journal_entry/journal_entry.py:665
erpnext,P3,missing,"Row #{0}: For {1}, you can select reference document only if account gets debited","Ligne n° {0} : pour {1}, vous pouvez sélectionner le document de référence uniquement si le compte est débité.",erpnext/accounts/doctype/journal_entry/journal_entry.py:675
erpnext,P3,missing,Row #{0}: From Date cannot be before To Date,Ligne n° {0} : La date du début ne peut pas être antérieure à la date du début.,erpnext/accounts/doctype/tax_withholding_category/tax_withholding_category.py:48
erpnext,P3,missing,Row #{0}: From Time and To Time fields are required,Ligne n° {0} : les champs De l'heure et À l'heure sont obligatoires,erpnext/manufacturing/doctype/job_card/job_card.py:759
erpnext,P3,missing,Row #{0}: Item {1} has no stock in warehouse {2}.,Ligne n° {0} : L'article {1} n'a pas de stock dans l'entrepôt {2}.,erpnext/accounts/doctype/pos_invoice/pos_invoice.py:448
erpnext,P3,missing,Row #{0}: Item {1} has zero rate but 'Allow Zero Valuation Rate' is not enabled.,Ligne n° {0} : l'article {1} a un taux nul mais « Autoriser un taux de valorisation nul » n'est pas activé.,erpnext/controllers/stock_controller.py:109
erpnext,P3,missing,"Row #{0}: Item {1} in warehouse {2}: Available {3}, Needed {4}.","Ligne n° {0} : article {1} dans l'entrepôt {2} : disponible {3}, nécessaire {4}.",erpnext/accounts/doctype/pos_invoice/pos_invoice.py:455
erpnext,P3,missing,Row #{0}: Item {1} is not a Customer Provided Item.,Ligne n° {0} : l'article {1} n'est pas un article fourni par le client.,erpnext/controllers/subcontracting_inward_controller.py:63
erpnext,P3,missing,Row #{0}: Item {1} is not a part of Subcontracting Inward Order {2},Ligne n° {0} : L'article {1} ne fait pas partie de la commande entrante de sous-traitance {2},erpnext/controllers/subcontracting_inward_controller.py:113 erpnext/controllers/subcontracting_inward_controller.py:491
erpnext,P3,missing,Row #{0}: Item {1} is not a service item,Ligne n° {0} : l'article {1} n'est pas un article de service,erpnext/assets/doctype/asset_capitalization/asset_capitalization.py:287
erpnext,P3,missing,Row #{0}: Item {1} is not a stock item,Ligne n° {0} : l'article {1} n'est pas un article en stock,erpnext/assets/doctype/asset_capitalization/asset_capitalization.py:241
erpnext,P3,missing,"Row #{0}: Item {1} mismatch. Changing of item code is not permitted, add another row instead.","Ligne n° {0} : article {1} non-concordance. La modification du code article n'est pas autorisée, ajoutez plutôt une autre ligne.",erpnext/controllers/subcontracting_inward_controller.py:77
erpnext,P3,missing,Row #{0}: Item {1} mismatch. Changing of item code is not permitted.,Ligne n° {0} : article {1} non-concordance. La modification du code article n'est pas autorisée.,erpnext/controllers/subcontracting_inward_controller.py:126
erpnext,P3,missing,Row #{0}: Next Depreciation Date cannot be before Available-for-use Date,Ligne n° {0} : La prochaine date d'amortissement ne peut pas être antérieure à la date de disponibilité pour l'utilisation.,erpnext/assets/doctype/asset/asset.py:655
erpnext,P3,missing,Row #{0}: Next Depreciation Date cannot be before Purchase Date,Ligne #{0} : La prochaine date d'amortissement ne peut pas être antérieure à la date d'achat.,erpnext/assets/doctype/asset/asset.py:650
erpnext,P3,missing,Row #{0}: Opening Accumulated Depreciation must be less than or equal to {1},Ligne #{0} : L'amortissement accumulé d'ouverture doit être inférieur ou égal à {1},erpnext/assets/doctype/asset/asset.py:627
erpnext,P3,missing,Row #{0}: Overconsumption of Customer Provided Item {1} against Work Order {2} is not allowed in the Subcontracting Inward process.,Ligne n° {0} : La surconsommation de l'article fourni par le client {1} par rapport à l'ordre de travail {2} n'est pas autorisée dans le processus de sous-traitance entrante.,erpnext/controllers/subcontracting_inward_controller.py:206 erpnext/controllers/subcontracting_inward_controller.py:339
erpnext,P3,missing,Row #{0}: Please select Item Code in Assembly Items,Ligne n° {0} : Veuillez sélectionner le code d'article dans les articles d'assemblage.,erpnext/manufacturing/doctype/production_plan/production_plan.py:1030
erpnext,P3,missing,Row #{0}: Please select the BOM No in Assembly Items,Ligne n° {0} : veuillez sélectionner le numéro de nomenclature dans les articles d'assemblage.,erpnext/manufacturing/doctype/production_plan/production_plan.py:1033
erpnext,P3,missing,Row #{0}: Please select the Finished Good Item against which this Customer Provided Item will be used.,Ligne n° {0} : Veuillez sélectionner l'article fini pour lequel cet article fourni par le client sera utilisé.,erpnext/controllers/subcontracting_inward_controller.py:104
erpnext,P3,missing,Row #{0}: Please select the Sub Assembly Warehouse,Ligne #{0} : Veuillez sélectionner l'entrepôt de sous-ensembles,erpnext/manufacturing/doctype/production_plan/production_plan.py:1027
erpnext,P3,missing,Row #{0}: Please update deferred revenue/expense account in item row or default account in company master,Ligne n° {0} : veuillez mettre à jour le compte de produits/dépenses différés dans la ligne d'article ou le compte par défaut dans la fiche de l'entreprise.,erpnext/controllers/accounts_controller.py:616
erpnext,P3,missing,Row #{0}: Qty increased by {1},Ligne n° {0} : quantité augmentée de {1},erpnext/public/js/utils/barcode_scanner.js:425
erpnext,P3,missing,Row #{0}: Qty must be a positive number,Ligne #{0} : La quantité doit être un nombre positif,erpnext/assets/doctype/asset_capitalization/asset_capitalization.py:244 erpnext/assets/doctype/asset_capitalization/asset_capitalization.py:290
erpnext,P3,missing,Row #{0}: Quality Inspection is required for Item {1},Ligne n° {0} : Une inspection de qualité est requise pour l'article {1},erpnext/controllers/stock_controller.py:1406
erpnext,P3,missing,Row #{0}: Quality Inspection {1} is not submitted for the item: {2},Ligne n° {0} : L'inspection qualité {1} n'est pas soumise pour l'article : {2},erpnext/controllers/stock_controller.py:1421
erpnext,P3,missing,Row #{0}: Quality Inspection {1} was rejected for item {2},Ligne n° {0} : L'inspection qualité {1} a été rejetée pour l'article {2},erpnext/controllers/stock_controller.py:1436
erpnext,P3,missing,Row #{0}: Quantity of Item {1} cannot be more than {2} {3} against Subcontracting Inward Order {4},Ligne n° {0} : La quantité de l'article {1} ne peut pas être supérieure à {2} {3} par rapport à la commande entrante de sous-traitance {4},erpnext/controllers/subcontracting_inward_controller.py:532
erpnext,P3,missing,Row #{0}: Rate must be same as {1}: {2} ({3} / {4}),Ligne #{0} : Le taux doit être le même que {1} : {2} ({3} / {4}),erpnext/controllers/accounts_controller.py:871 erpnext/controllers/accounts_controller.py:883 erpnext/utilities/transaction_base.py:114 erpnext/utilities/transaction_base.py:120
erpnext,P3,missing,Row #{0}: Rejected Qty cannot be set for Scrap Item {1}.,Ligne n° {0} : La quantité rejetée ne peut pas être définie pour l'article mis au rebut {1}.,erpnext/subcontracting/doctype/subcontracting_receipt/subcontracting_receipt.py:508
erpnext,P3,missing,Row #{0}: Rejected Warehouse is mandatory for the rejected Item {1},Ligne #{0} : Entrepôt rejeté est obligatoire pour l'article rejeté {1},erpnext/controllers/subcontracting_controller.py:118
erpnext,P3,missing,Row #{0}: Repair cost {1} exceeds available amount {2} for Purchase Invoice {3} and Account {4},Ligne n° {0} : Le coût de réparation {1} dépasse le montant disponible {2} pour la facture d'achat {3} et le compte {4}.,erpnext/assets/doctype/asset_repair/asset_repair.py:164
erpnext,P3,missing,Row #{0}: Returned quantity cannot be greater than available quantity for Item {1},Ligne n° {0} : la quantité retournée ne peut pas être supérieure à la quantité disponible pour l'article {1}.,erpnext/controllers/subcontracting_inward_controller.py:140
erpnext,P3,missing,Row #{0}: Returned quantity cannot be greater than available quantity to return for Item {1},Ligne n°{0} : La quantité retournée ne peut pas être supérieure à la quantité disponible à retourner pour l'article {1}.,erpnext/controllers/subcontracting_inward_controller.py:153
erpnext,P3,missing,Row #{0}: Scrap Item Qty cannot be zero,Ligne n° {0} : La quantité d'articles mis au rebut ne peut pas être nulle.,erpnext/subcontracting/doctype/subcontracting_receipt/subcontracting_receipt.py:503
erpnext,P3,missing,"Row #{0}: Selling rate for item {1} is lower than its {2}.
					Selling {3} should be atleast {4}.<br><br>Alternatively,
					you can disable selling price validation in {5} to bypass
					this validation.","Ligne n° {0} : le taux de vente de l'article {1} est inférieur à son {2}.
					La vente de {3} doit être d'au moins {4}.<br><br>Alternativement,
					vous pouvez désactiver la validation du prix de vente dans {5} pour contourner
					cette validation.",erpnext/controllers/selling_controller.py:296
erpnext,P3,missing,Row #{0}: Sequence ID must be {1} or {2} for Operation {3}.,Ligne n° {0} : L'ID de séquence doit être {1} ou {2} pour l'opération {3}.,erpnext/manufacturing/doctype/work_order/work_order.py:263
erpnext,P3,missing,Row #{0}: Serial No(s) {1} are not a part of the linked Subcontracting Inward Order. Please select valid Serial No(s).,Ligne n° {0} : les numéros de série {1} ne font pas partie de la commande entrante de sous-traitance liée. Veuillez sélectionner un ou plusieurs numéros de série valides.,erpnext/controllers/subcontracting_inward_controller.py:419
erpnext,P3,missing,"Row #{0}: Since 'Track Semi Finished Goods' is enabled, the BOM {1} cannot be used for Sub Assembly Items","Ligne n° {0} : puisque « Suivi des produits semi-finis » est activé, la nomenclature {1} ne peut pas être utilisée pour les articles de sous-ensemble.",erpnext/manufacturing/doctype/production_plan/production_plan.py:1037
erpnext,P3,missing,Row #{0}: Source Warehouse must be same as Customer Warehouse {1} from the linked Subcontracting Inward Order,Ligne n° {0} : L'entrepôt source doit être le même que l'entrepôt client {1} de la commande entrante de sous-traitance liée.,erpnext/controllers/subcontracting_inward_controller.py:398
erpnext,P3,missing,Row #{0}: Source Warehouse {1} for item {2} cannot be a customer warehouse.,Ligne n° {0} : L'entrepôt source {1} pour l'article {2} ne peut pas être un entrepôt client.,erpnext/manufacturing/doctype/work_order/work_order.py:368
erpnext,P3,missing,Row #{0}: Source Warehouse {1} for item {2} must be same as Source Warehouse {3} in the Work Order.,Ligne n° {0} : L'entrepôt source {1} pour l'article {2} doit être le même que l'entrepôt source {3} dans le bon de travail.,erpnext/manufacturing/doctype/work_order/work_order.py:323
erpnext,P3,missing,Row #{0}: Start Time and End Time are required,Ligne #{0} : L'heure de début et l'heure de fin sont obligatoires,erpnext/manufacturing/doctype/workstation/workstation.py:105
erpnext,P3,missing,Row #{0}: Start Time must be before End Time,Ligne #{0} : L'heure de début doit être antérieure à l'heure de fin,erpnext/manufacturing/doctype/workstation/workstation.py:108
erpnext,P3,missing,Row #{0}: Target Warehouse must be same as Customer Warehouse {1} from the linked Subcontracting Inward Order,Ligne n° {0} : L'entrepôt cible doit être le même que l'entrepôt client {1} de la commande entrante de sous-traitance liée.,erpnext/controllers/subcontracting_inward_controller.py:392
erpnext,P3,missing,Row #{0}: Total Number of Depreciations cannot be less than or equal to Opening Number of Booked Depreciations,Ligne #{0} : Le nombre total d'amortissements ne peut pas être inférieur ou égal au nombre d'ouverture des amortissements comptabilisés.,erpnext/assets/doctype/asset/asset.py:640
erpnext,P3,missing,Row #{0}: Work Order exists against full or partial quantity of Item {1},Ligne n° {0} : un bon de travail existe pour une quantité totale ou partielle de l'article {1},erpnext/controllers/subcontracting_inward_controller.py:572
erpnext,P3,missing,Row #{0}: {1} of {2} should be {3}. Please update the {1} or select a different account.,Ligne n° {0} : {1} de {2} devrait être {3}. Veuillez mettre à jour le {1} ou sélectionner un autre compte.,erpnext/assets/doctype/asset_category/asset_category.py:89
erpnext,P3,missing,Row #{idx}: Cannot select Supplier Warehouse while suppling raw materials to subcontractor.,Ligne n° {idx} : Impossible de sélectionner l'entrepôt du fournisseur lors de la fourniture de matières premières au sous-traitant.,erpnext/controllers/buying_controller.py:311
erpnext,P3,missing,Row #{idx}: Item rate has been updated as per valuation rate since its an internal stock transfer.,Ligne #{idx} : Le taux de l'article a été mis à jour selon le taux de valorisation puisqu'il s'agit d'un transfert de stock interne.,erpnext/controllers/buying_controller.py:576
erpnext,P3,missing,Row #{idx}: Please enter a location for the asset item {item_code}.,Ligne #{idx} : Veuillez saisir un emplacement pour l'élément d'actif {item_code}.,erpnext/controllers/buying_controller.py:1050
erpnext,P3,missing,Row #{idx}: Received Qty must be equal to Accepted + Rejected Qty for Item {item_code}.,Ligne #{idx} : La quantité reçue doit être égale à la quantité acceptée + rejetée pour l'article {item_code}.,erpnext/controllers/buying_controller.py:706
erpnext,P3,missing,Row #{idx}: {field_label} is mandatory.,Ligne #{idx} : {field_label} est obligatoire.,erpnext/controllers/buying_controller.py:665
erpnext,P3,missing,Row #{idx}: {field_label} is not allowed in Purchase Return.,Ligne n° {idx} : {field_label} n'est pas autorisé dans le retour d'achat.,erpnext/controllers/buying_controller.py:687
erpnext,P3,missing,Row #{idx}: {from_warehouse_field} and {to_warehouse_field} cannot be same.,Ligne n° {idx} : {from_warehouse_field} et {to_warehouse_field} ne peuvent pas être identiques.,erpnext/controllers/buying_controller.py:302
erpnext,P3,missing,Row #{idx}: {schedule_date} cannot be before {transaction_date}.,Ligne n° {idx} : {schedule_date} ne peut pas être antérieur à {transaction_date}.,erpnext/controllers/buying_controller.py:1169
erpnext,P3,missing,Row #{}: Finance Book should not be empty since you're using multiple.,Ligne n° {} : Le livre financier ne doit pas être vide puisque vous en utilisez plusieurs.,erpnext/assets/doctype/asset/asset.py:416
erpnext,P3,missing,Row #{}: Please assign task to a member.,Ligne n° {} : Veuillez attribuer une tâche à un membre.,erpnext/assets/doctype/asset_maintenance/asset_maintenance.py:41
erpnext,P3,missing,Row #{}: Please use a different Finance Book.,Ligne n° {} : Veuillez utiliser un autre livre financier.,erpnext/assets/doctype/asset/asset.py:408
erpnext,P3,missing,Row #{}: The original Invoice {} of return invoice {} is not consolidated.,Ligne n° {} : la facture originale {} de la facture de retour {} n'est pas consolidée.,erpnext/accounts/doctype/pos_invoice_merge_log/pos_invoice_merge_log.py:103
erpnext,P3,missing,Row #{}: You cannot add positive quantities in a return invoice. Please remove item {} to complete the return.,Ligne n° {} : Vous ne pouvez pas ajouter de quantités positives dans une facture de retour. Veuillez supprimer l'article {} pour finaliser le retour.,erpnext/accounts/doctype/pos_invoice/pos_invoice.py:496
erpnext,P3,missing,Row No {0}: Warehouse is required. Please set a Default Warehouse for Item {1} and Company {2},Ligne n° {0} : L'entrepôt est requis. Veuillez définir un entrepôt par défaut pour l'article {1} et la société {2}.,erpnext/accounts/doctype/purchase_invoice/purchase_invoice.py:442
erpnext,P3,missing,Row {0}: Accepted Qty and Rejected Qty can't be zero at the same time.,Ligne {0} : la quantité acceptée et la quantité rejetée ne peuvent pas être nulles en même temps.,erpnext/subcontracting/doctype/subcontracting_receipt/subcontracting_receipt.py:273
erpnext,P3,missing,Row {0}: Account {1} and Party Type {2} have different account types,Ligne {0} : Le compte {1} et le type de partie {2} ont des types de compte différents,erpnext/accounts/doctype/journal_entry/journal_entry.py:580
erpnext,P3,missing,Row {0}: Allocated amount {1} must be less than or equal to invoice outstanding amount {2},Ligne {0} : Le montant alloué {1} doit être inférieur ou égal au montant impayé de la facture {2},erpnext/accounts/doctype/payment_reconciliation/payment_reconciliation.py:705
erpnext,P3,missing,Row {0}: Allocated amount {1} must be less than or equal to remaining payment amount {2},Ligne {0} : Le montant alloué {1} doit être inférieur ou égal au montant du paiement restant {2},erpnext/accounts/doctype/payment_reconciliation/payment_reconciliation.py:697
erpnext,P3,missing,Row {0}: Both Debit and Credit values cannot be zero,Ligne {0} : les valeurs de débit et de crédit ne peuvent pas être nulles.,erpnext/accounts/doctype/journal_entry/journal_entry.py:899
erpnext,P3,missing,"Row {0}: Consumed Qty {1} {2} must be less than or equal to Available Qty For Consumption
					{3} {4} in Consumed Items Table.","Ligne {0} : Quantité consommée {1} {2} doit être inférieure ou égale à la quantité disponible pour la consommation
					{3} {4} dans le tableau des éléments consommés.",erpnext/subcontracting/doctype/subcontracting_receipt/subcontracting_receipt.py:550
erpnext,P3,missing,Row {0}: Cost Center {1} does not belong to Company {2},Ligne {0} : Le centre de coûts {1} n'appartient pas à la société {2},erpnext/controllers/accounts_controller.py:3221
erpnext,P3,missing,Row {0}: Delivery Warehouse cannot be same as Customer Warehouse for Item {1}.,Ligne {0} : L'entrepôt de livraison ne peut pas être identique à l'entrepôt client pour l'article {1}.,erpnext/controllers/subcontracting_controller.py:158
erpnext,P3,missing,Row {0}: Expected Value After Useful Life must be less than Net Purchase Amount,Ligne {0} : La valeur attendue après la durée de vie utile doit être inférieure au montant net d'achat,erpnext/assets/doctype/asset/asset.py:602
erpnext,P3,missing,Row {0}: Expense Head changed to {1} as no Purchase Receipt is created against Item {2}.,Ligne {0} : L'en-tête des dépenses a été remplacé par {1} car aucun reçu d'achat n'est créé pour l'article {2}.,erpnext/accounts/doctype/purchase_invoice/purchase_invoice.py:532
erpnext,P3,missing,Row {0}: Expense Head changed to {1} because account {2} is not linked to warehouse {3} or it is not the default inventory account,Ligne {0} : Tête de dépenses remplacée par {1} car le compte {2} n'est pas lié à l'entrepôt {3} ou il ne s'agit pas du compte de stock par défaut.,erpnext/accounts/doctype/purchase_invoice/purchase_invoice.py:489
erpnext,P3,missing,Row {0}: Expense Head changed to {1} because expense is booked against this account in Purchase Receipt {2},Ligne {0} : L'en-tête des dépenses a été remplacé par {1} car la dépense est comptabilisée sur ce compte dans le reçu d'achat {2}.,erpnext/accounts/doctype/purchase_invoice/purchase_invoice.py:514
erpnext,P3,missing,Row {0}: From Warehouse is mandatory for internal transfers,Ligne {0} : Depuis l'entrepôt est obligatoire pour les transferts internes,erpnext/controllers/stock_controller.py:1502
erpnext,P3,missing,Row {0}: Item rate has been updated as per valuation rate since its an internal stock transfer,Ligne {0} : Le tarif de l'article a été mis à jour en fonction du taux de valorisation puisqu'il s'agit d'un transfert de stock interne.,erpnext/controllers/selling_controller.py:624
erpnext,P3,missing,Row {0}: Item {1} must be a stock item.,Ligne {0} : l'article {1} doit être un article en stock.,erpnext/controllers/subcontracting_controller.py:151
erpnext,P3,missing,Row {0}: Item {1} must be a subcontracted item.,Ligne {0} : L'article {1} doit être un article sous-traité.,erpnext/controllers/subcontracting_controller.py:166
erpnext,P3,missing,Row {0}: Item {1}'s quantity cannot be higher than the available quantity.,Ligne {0} : la quantité de l'article {1} ne peut pas être supérieure à la quantité disponible.,erpnext/controllers/subcontracting_controller.py:187
erpnext,P3,missing,Row {0}: Payment Term is mandatory,Ligne {0} : La condition de paiement est obligatoire,erpnext/accounts/doctype/payment_terms_template/payment_terms_template.py:45
erpnext,P3,missing,Row {0}: Please select a BOM for Item {1}.,Ligne {0} : veuillez sélectionner une nomenclature pour l'article {1}.,erpnext/controllers/subcontracting_controller.py:212
erpnext,P3,missing,Row {0}: Please select an active BOM for Item {1}.,Ligne {0} : veuillez sélectionner une nomenclature active pour l'article {1}.,erpnext/controllers/subcontracting_controller.py:200
erpnext,P3,missing,Row {0}: Please select an valid BOM for Item {1}.,Ligne {0} : veuillez sélectionner une nomenclature valide pour l'article {1}.,erpnext/controllers/subcontracting_controller.py:206
erpnext,P3,missing,Row {0}: Project must be same as the one set in the Timesheet: {1}.,Ligne {0} : Le projet doit être le même que celui défini dans la feuille de temps : {1}.,erpnext/projects/doctype/timesheet_detail/timesheet_detail.py:114
erpnext,P3,missing,Row {0}: Quantity cannot be negative.,Ligne {0} : la quantité ne peut pas être négative.,erpnext/manufacturing/doctype/blanket_order/blanket_order.py:124
erpnext,P3,missing,Row {0}: Shift cannot be changed since the depreciation has already been processed,Ligne {0} : Equipe ne peut pas être modifiée car l'amortissement a déjà été traité,erpnext/assets/doctype/asset_shift_allocation/asset_shift_allocation.py:58
erpnext,P3,missing,Row {0}: Target Warehouse is mandatory for internal transfers,Ligne {0} : L'entrepôt cible est obligatoire pour les transferts internes,erpnext/controllers/stock_controller.py:1493
erpnext,P3,missing,Row {0}: Task {1} does not belong to Project {2},Ligne {0} : la tâche {1} n'appartient pas au projet {2},erpnext/projects/doctype/timesheet_detail/timesheet_detail.py:125
erpnext,P3,missing,Row {0}: The entire expense amount for account {1} in {2} has already been allocated.,Ligne {0} : le montant total des dépenses pour le compte {1} dans {2} a déjà été alloué.,erpnext/assets/doctype/asset_repair/asset_repair.js:158
erpnext,P3,missing,Row {0}: The {3} Account {1} does not belong to the company {2},Ligne {0} : Le compte {3} {1} n'appartient pas à la société {2},erpnext/controllers/accounts_controller.py:3198
erpnext,P3,missing,"Row {0}: To set {1} periodicity, difference between from and to date must be greater than or equal to {2}","Ligne {0} : pour définir la périodicité {1}, la différence entre le et le jour doit être supérieure ou égale à {2}",erpnext/maintenance/doctype/maintenance_schedule/maintenance_schedule.py:217
erpnext,P3,missing,Row {0}: Workstation or Workstation Type is mandatory for an operation {1},Ligne {0} : Poste de travail ou Type de poste de travail est obligatoire pour une opération {1},erpnext/manufacturing/doctype/bom/bom.py:1148 erpnext/manufacturing/doctype/work_order/work_order.py:397
erpnext,P3,missing,Row {0}: {1} account already applied for Accounting Dimension {2},Ligne {0} : compte {1} déjà appliqué à la dimension comptable {2},erpnext/accounts/doctype/accounting_dimension_filter/accounting_dimension_filter.py:63
erpnext,P3,missing,Row {0}: {1} {2} cannot be same as {3} (Party Account) {4},Ligne {0} : {1} {2} ne peut pas être identique à {3} (compte de partie) {4},erpnext/controllers/accounts_controller.py:781
erpnext,P3,missing,Row {idx}: Asset Naming Series is mandatory for the auto creation of assets for item {item_code}.,Ligne {idx} : La série de dénomination des actifs est obligatoire pour la création automatique des actifs pour l'élément {item_code}.,erpnext/controllers/buying_controller.py:1032
erpnext,P3,missing,Row({0}): Outstanding Amount cannot be greater than actual Outstanding Amount {1} in {2},Ligne ({0}) : le montant impayé ne peut pas être supérieur au montant impayé réel {1} dans {2},erpnext/accounts/doctype/invoice_discounting/invoice_discounting.py:84
erpnext,P3,missing,Rows: {0} have 'Payment Entry' as reference_type. This should not be set manually.,Lignes : {0} ont « Saisie de paiement » comme type_référence. Cela ne doit pas être défini manuellement.,erpnext/accounts/doctype/journal_entry/journal_entry.js:128
erpnext,P3,missing,Rows: {0} in {1} section are Invalid. Reference Name should point to a valid Payment Entry or Journal Entry.,Lignes : {0} dans la section {1} sont invalides. Le nom de référence doit pointer vers une entrée de paiement ou une entrée de journal valide.,erpnext/controllers/accounts_controller.py:281
erpnext,P3,missing,Run parallel job cards in a workstation,Exécuter des fiches de travail en parallèle sur un poste de travail,erpnext/manufacturing/doctype/workstation/workstation.json
erpnext,P3,missing,SLA Fulfilled On,SLA respecté le,erpnext/support/doctype/service_level_agreement/service_level_agreement.json
erpnext,P3,missing,SLA Fulfilled On Status,Statut SLA respecté,erpnext/support/doctype/sla_fulfilled_on_status/sla_fulfilled_on_status.json
erpnext,P3,missing,SLA Paused On,SLA en pause,erpnext/support/doctype/service_level_agreement/service_level_agreement.json
erpnext,P3,missing,SLA will be applied if {1} is set as {2}{3},Le SLA sera appliqué si {1} est défini sur {2}{3},erpnext/support/doctype/service_level_agreement/service_level_agreement.js:52
erpnext,P3,missing,SLA will be applied on every {0},Le SLA sera appliqué chaque {0},erpnext/support/doctype/service_level_agreement/service_level_agreement.js:32
erpnext,P3,missing,STATEMENT OF ACCOUNTS,BILAN,erpnext/accounts/doctype/process_statement_of_accounts/process_statement_of_accounts_accounts_receivable.html:26 erpnext/accounts/report/general_ledger/general_ledger.html:60
erpnext,P3,missing,Sales Forecast,Prévisions de ventes,erpnext/manufacturing/doctype/master_production_schedule/master_production_schedule.json erpnext/manufacturing/doctype/sales_forecast/sales_forecast.json erpnext/manufacturing/workspace/manufacturing/manufacturing.json
erpnext,P3,missing,Sales Forecast Item,Article de prévision des ventes,erpnext/manufacturing/doctype/sales_forecast_item/sales_forecast_item.json
erpnext,P3,missing,Sales Invoice Transactions,Transactions de facture de vente,erpnext/accounts/doctype/pos_closing_entry/pos_closing_entry.json
erpnext,P3,missing,Sales Invoice does not have Payments,La facture de vente ne contient pas de paiements,erpnext/accounts/doctype/pos_closing_entry/pos_closing_entry.py:182
erpnext,P3,missing,Sales Invoice is already consolidated,La facture de vente est déjà consolidée,erpnext/accounts/doctype/pos_closing_entry/pos_closing_entry.py:178
erpnext,P3,missing,Sales Invoice is not created using POS,La facture de vente n'est pas créée à l'aide du point de vente,erpnext/accounts/doctype/pos_closing_entry/pos_closing_entry.py:184
erpnext,P3,missing,Sales Invoice is not submitted,La facture de vente n'est pas soumise,erpnext/accounts/doctype/pos_closing_entry/pos_closing_entry.py:190
erpnext,P3,missing,Sales Invoice isn't created by user {},La facture de vente n'est pas créée par l'utilisateur {},erpnext/accounts/doctype/pos_closing_entry/pos_closing_entry.py:193
erpnext,P3,missing,Sales Invoice mode is activated in POS. Please create Sales Invoice instead.,Le mode Facture de vente est activé dans POS. Veuillez plutôt créer une facture de vente.,erpnext/accounts/doctype/pos_invoice/pos_invoice.py:468
erpnext,P3,missing,Sales Order Status,Statut de la commande client,erpnext/manufacturing/doctype/production_plan/production_plan.json
erpnext,P3,missing,Sales Partner Item,Article du partenaire commercial,erpnext/accounts/doctype/sales_partner_item/sales_partner_item.json
erpnext,P3,missing,Sales Person <b>{0}</b> is disabled.,Le vendeur <b>{0}</b> est désactivé.,erpnext/controllers/selling_controller.py:270
erpnext,P3,missing,Sales Pipeline Analytics,Analyse du pipeline de ventes,erpnext/crm/report/sales_pipeline_analytics/sales_pipeline_analytics.json erpnext/crm/workspace/crm/crm.json
erpnext,P3,missing,Salvage Value,Valeur de récupération,erpnext/assets/doctype/asset_finance_book/asset_finance_book.json
erpnext,P3,missing,Salvage Value Percentage,Pourcentage de valeur de récupération,erpnext/assets/doctype/asset_finance_book/asset_finance_book.json
erpnext,P3,missing,Savings,Économies,erpnext/templates/includes/order/order_taxes.html:34 erpnext/templates/includes/order/order_taxes.html:85
erpnext,P3,missing,Scan Batch No,Numéro de lot de numérisation,erpnext/public/js/utils/serial_no_batch_selector.js:160
erpnext,P3,missing,Scan Job Card Qrcode,Scanner le code Qr de la carte de travail,erpnext/manufacturing/doctype/workstation/workstation.js:127 erpnext/manufacturing/doctype/workstation/workstation.js:154
erpnext,P3,missing,Scan Serial No,Numériser le numéro de série,erpnext/public/js/utils/serial_no_batch_selector.js:145
erpnext,P3,missing,Scan barcode for item {0},Scanner le code-barres de l'article {0},erpnext/public/js/utils/barcode_scanner.js:200
erpnext,P3,missing,Scanned Quantity,Quantité numérisée,erpnext/public/js/utils/barcode_scanner.js:268
erpnext,P3,missing,Scheduled Time Logs,Journaux de temps programmés,erpnext/manufacturing/doctype/job_card/job_card.json
erpnext,P3,missing,Scheduler is Inactive. Can't trigger job now.,Le planificateur est inactif. Impossible de déclencher le travail maintenant.,erpnext/accounts/doctype/process_payment_reconciliation/process_payment_reconciliation.py:185
erpnext,P3,missing,Scheduler is Inactive. Can't trigger jobs now.,Le planificateur est inactif. Impossible de déclencher des tâches pour le moment.,erpnext/accounts/doctype/process_payment_reconciliation/process_payment_reconciliation.py:237
erpnext,P3,missing,Scheduler is inactive. Cannot enqueue job.,Le planificateur est inactif. Impossible de mettre le travail en file d'attente.,erpnext/accounts/doctype/pos_invoice_merge_log/pos_invoice_merge_log.py:671
